01 - Rental Details Rental ID,01 - Rental Details Local Start Time,01 - Rental Details Local End Time,01 - Rental Details Bike ID,01 - Rental Details Duration In Seconds Uncapped,03 - Rental Start Station ID,03 - Rental Start Station Name,02 - Rental End Station ID,02 - Rental End Station Name,User Type,Member Gender,05 - Member Details Member Birthday Year
22210103,2019-04-04 08:52:37,2019-04-04 09:05:00,6221,743.0,16,Paulina Ave & North Ave,88,Racine Ave & Randolph St,Subscriber,Male,1971
22210104,2019-04-04 08:52:36,2019-04-04 09:03:40,6125,664.0,72,Wabash Ave & 16th St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987
22210105,2019-04-04 08:52:39,2019-04-04 08:58:53,4738,374.0,174,Canal St & Madison St,636,Orleans St & Hubbard St (*),Subscriber,Male,1987
22210107,2019-04-04 08:52:47,2019-04-04 09:17:28,727,"1,481.0",26,McClurg Ct & Illinois St,287,Franklin St & Monroe St,Subscriber,Male,1990
22210109,2019-04-04 08:53:02,2019-04-04 08:56:34,3091,212.0,153,Southport Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1994
22210111,2019-04-04 08:53:05,2019-04-04 08:58:34,5766,329.0,84,Milwaukee Ave & Grand Ave,77,Clinton St & Madison St,Subscriber,Male,1988
22210112,2019-04-04 08:53:06,2019-04-04 08:59:24,3294,378.0,305,Western Ave & Division St,210,Ashland Ave & Division St,Subscriber,Male,1983
22210114,2019-04-04 08:53:23,2019-04-04 09:07:26,892,843.0,15,Racine Ave & 18th St,77,Clinton St & Madison St,Subscriber,Male,1977
22210115,2019-04-04 08:53:41,2019-04-04 09:06:28,3588,767.0,223,Clifton Ave & Armitage Ave,111,Sedgwick St & Huron St,Subscriber,Male,1987
22210116,2019-04-04 08:53:46,2019-04-04 09:03:03,4972,557.0,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1976
22210117,2019-04-04 08:53:47,2019-04-04 08:58:52,556,305.0,195,Columbus Dr & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1992
22210118,2019-04-04 08:53:52,2019-04-04 09:05:00,232,668.0,23,Orleans St & Elm St (*),194,Wabash Ave & Wacker Pl,Subscriber,Male,1991
22210119,2019-04-04 08:53:59,2019-04-04 09:16:26,5421,"1,347.0",180,Ritchie Ct & Banks St,71,Morgan St & Lake St,Subscriber,Female,1994
22210120,2019-04-04 08:54:03,2019-04-04 08:58:24,4055,261.0,195,Columbus Dr & Randolph St,81,Daley Center Plaza,Subscriber,Female,1970
22210121,2019-04-04 08:54:03,2019-04-04 09:01:35,586,452.0,56,Desplaines St & Kinzie St,192,Canal St & Adams St,Subscriber,Male,1981
22210122,2019-04-04 08:54:05,2019-04-04 09:04:17,6332,612.0,43,Michigan Ave & Washington St,174,Canal St & Madison St,Subscriber,Male,1990
22210123,2019-04-04 08:54:05,2019-04-04 08:59:34,156,329.0,638,Clinton St & Jackson Blvd (*),109,900 W Harrison St,Subscriber,Male,1980
22210124,2019-04-04 08:54:06,2019-04-04 08:59:05,2418,299.0,84,Milwaukee Ave & Grand Ave,74,Kingsbury St & Erie St,Subscriber,Male,1989
22210125,2019-04-04 08:54:07,2019-04-04 08:58:15,1417,248.0,33,State St & Van Buren St,81,Daley Center Plaza,Subscriber,Male,1977
22210126,2019-04-04 08:54:20,2019-04-04 09:22:36,5435,"1,696.0",85,Michigan Ave & Oak St,251,Clarendon Ave & Leland Ave,Subscriber,Male,1968
22210127,2019-04-04 08:54:22,2019-04-04 09:09:46,4163,924.0,59,Wabash Ave & Roosevelt Rd,638,Clinton St & Jackson Blvd (*),Subscriber,Male,1987
22210128,2019-04-04 08:54:34,2019-04-04 08:58:57,2908,263.0,197,Michigan Ave & Madison St,264,Stetson Ave & South Water St,Subscriber,Male,1980
22210129,2019-04-04 08:54:38,2019-04-04 09:09:30,262,892.0,333,Ashland Ave & Blackhawk St,91,Clinton St & Washington Blvd,Subscriber,Male,1991
22210130,2019-04-04 08:54:41,2019-04-04 09:20:15,5311,"1,534.0",324,Stockton Dr & Wrightwood Ave,51,Clark St & Randolph St,Subscriber,Female,1973
22210131,2019-04-04 08:54:48,2019-04-04 09:01:35,1364,407.0,128,Damen Ave & Chicago Ave,119,Ashland Ave & Lake St (Temp),Subscriber,Male,1988
22210132,2019-04-04 08:54:49,2019-04-04 09:07:10,325,741.0,289,Wells St & Concord Ln,125,Rush St & Hubbard St,Subscriber,Male,1989
22210133,2019-04-04 08:54:53,2019-04-04 09:05:43,6174,650.0,637,Wood St & Chicago Ave (*),111,Sedgwick St & Huron St,Subscriber,Male,1982
22210134,2019-04-04 08:55:00,2019-04-04 09:12:03,2611,"1,023.0",346,Ada St & Washington Blvd,81,Daley Center Plaza,Subscriber,Male,1974
22210135,2019-04-04 08:55:01,2019-04-04 09:06:33,4845,692.0,86,Eckhart Park,287,Franklin St & Monroe St,Subscriber,Male,1989
22210136,2019-04-04 08:55:04,2019-04-04 09:07:19,3409,735.0,315,Elston Ave & Wabansia Ave,48,Larrabee St & Kingsbury St,Customer,,
22210137,2019-04-04 08:55:08,2019-04-04 09:24:33,1505,"1,765.0",156,Clark St & Wellington Ave,45,Michigan Ave & Ida B Wells Dr,Subscriber,Male,1992
22210138,2019-04-04 08:55:31,2019-04-04 09:08:17,5612,766.0,30,Ashland Ave & Augusta Blvd,66,Clinton St & Lake St,Subscriber,Female,1987
22210139,2019-04-04 08:55:35,2019-04-04 09:06:35,2279,660.0,468,Budlong Woods Library,475,Washtenaw Ave & Lawrence Ave,Subscriber,Male,1983
22210140,2019-04-04 08:55:38,2019-04-04 08:58:47,5539,189.0,73,Jefferson St & Monroe St,18,Wacker Dr & Washington St,Subscriber,Male,1989
22210141,2019-04-04 08:55:41,2019-04-04 09:08:18,4161,757.0,637,Wood St & Chicago Ave (*),133,Kingsbury St & Kinzie St,Subscriber,Male,1985
22210142,2019-04-04 08:55:41,2019-04-04 09:08:31,6130,770.0,47,State St & Kinzie St,75,Canal St & Jackson Blvd,Subscriber,Male,1952
22210143,2019-04-04 08:55:43,2019-04-04 08:59:32,6404,229.0,38,Clark St & Lake St,52,Michigan Ave & Lake St,Subscriber,Male,1983
22210144,2019-04-04 08:56:04,2019-04-04 08:59:09,4181,185.0,624,Dearborn St & Van Buren St (*),49,Dearborn St & Monroe St,Subscriber,Male,1990
22210145,2019-04-04 08:56:04,2019-04-04 09:02:20,4033,376.0,74,Kingsbury St & Erie St,91,Clinton St & Washington Blvd,Subscriber,Female,1966
22210146,2019-04-04 08:56:10,2019-04-04 09:05:11,6196,541.0,66,Clinton St & Lake St,134,Peoria St & Jackson Blvd,Subscriber,Male,1984
22210147,2019-04-04 08:56:22,2019-04-04 09:05:42,4053,560.0,320,Loomis St & Lexington St,55,Halsted St & Roosevelt Rd,Subscriber,Male,1994
22210148,2019-04-04 08:56:30,2019-04-04 09:07:25,3505,655.0,192,Canal St & Adams St,197,Michigan Ave & Madison St,Subscriber,Male,1950
22210149,2019-04-04 08:56:38,2019-04-04 09:05:40,2087,542.0,43,Michigan Ave & Washington St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1993
22210150,2019-04-04 08:56:37,2019-04-04 09:01:56,4288,319.0,133,Kingsbury St & Kinzie St,199,Wabash Ave & Grand Ave,Subscriber,Male,1989
22210151,2019-04-04 08:56:43,2019-04-04 09:00:28,5413,225.0,66,Clinton St & Lake St,133,Kingsbury St & Kinzie St,Subscriber,Female,1962
22210152,2019-04-04 08:56:44,2019-04-04 09:27:36,6372,"1,852.0",35,Streeter Dr & Grand Ave,423,University Ave & 57th St,Subscriber,Male,1962
22210153,2019-04-04 08:56:51,2019-04-04 09:02:26,4418,335.0,211,St. Clair St & Erie St,181,LaSalle St & Illinois St,Subscriber,Male,1958
22210154,2019-04-04 08:56:57,2019-04-04 09:17:20,3416,"1,223.0",126,Clark St & North Ave,197,Michigan Ave & Madison St,Subscriber,Male,1969
22210155,2019-04-04 08:56:58,2019-04-04 09:06:21,4103,563.0,161,Rush St & Superior St,133,Kingsbury St & Kinzie St,Subscriber,Male,1989
22210156,2019-04-04 08:57:00,2019-04-04 09:04:05,5709,425.0,50,Clark St & Ida B Wells Dr,638,Clinton St & Jackson Blvd (*),Subscriber,Male,1991
22210157,2019-04-04 08:57:03,2019-04-04 09:14:17,3377,"1,034.0",331,Halsted St & Clybourn Ave (*),192,Canal St & Adams St,Subscriber,Male,1981
22210158,2019-04-04 08:57:16,2019-04-04 09:01:30,3746,254.0,176,Clark St & Elm St,337,Clark St & Chicago Ave,Subscriber,Female,1992
22210159,2019-04-04 08:57:18,2019-04-04 09:04:41,479,443.0,91,Clinton St & Washington Blvd,169,Canal St & Harrison St,Subscriber,,1967
22210160,2019-04-04 08:57:25,2019-04-04 09:09:46,489,741.0,91,Clinton St & Washington Blvd,195,Columbus Dr & Randolph St,Subscriber,Male,1978
22210161,2019-04-04 08:57:41,2019-04-04 09:05:03,1877,442.0,91,Clinton St & Washington Blvd,52,Michigan Ave & Lake St,Subscriber,Male,1975
22210162,2019-04-04 08:57:41,2019-04-04 09:07:53,2298,612.0,118,Sedgwick St & North Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1989
22210163,2019-04-04 08:57:42,2019-04-04 09:15:07,3093,"1,045.0",59,Wabash Ave & Roosevelt Rd,317,Wood St & Taylor St,Subscriber,Female,1990
22210164,2019-04-04 08:57:50,2019-04-04 09:03:50,6104,360.0,264,Stetson Ave & South Water St,49,Dearborn St & Monroe St,Subscriber,Male,1990
22210165,2019-04-04 08:57:57,2019-04-04 09:03:31,692,334.0,91,Clinton St & Washington Blvd,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1993
22210166,2019-04-04 08:57:59,2019-04-04 09:08:05,5546,606.0,21,Aberdeen St & Jackson Blvd,164,Franklin St & Lake St,Subscriber,Male,1982
22210167,2019-04-04 08:58:06,2019-04-04 09:10:29,2768,743.0,176,Clark St & Elm St,287,Franklin St & Monroe St,Subscriber,Male,1982
22210168,2019-04-04 08:58:21,2019-04-04 09:02:35,5360,254.0,110,Dearborn St & Erie St,212,Wells St & Hubbard St,Subscriber,Male,1990
22210169,2019-04-04 08:58:27,2019-04-04 09:11:43,6374,796.0,273,Michigan Ave & 18th St,49,Dearborn St & Monroe St,Subscriber,Male,1993
22210170,2019-04-04 08:58:34,2019-04-04 09:06:02,2179,448.0,18,Wacker Dr & Washington St,43,Michigan Ave & Washington St,Subscriber,Male,1986
22210171,2019-04-04 08:58:37,2019-04-04 09:02:50,4050,253.0,74,Kingsbury St & Erie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1983
22210172,2019-04-04 08:58:43,2019-04-04 09:07:36,2946,533.0,28,Larrabee St & Menomonee St,48,Larrabee St & Kingsbury St,Subscriber,Male,1989
22210173,2019-04-04 08:58:53,2019-04-04 09:06:13,4055,440.0,81,Daley Center Plaza,195,Columbus Dr & Randolph St,Subscriber,Male,1960
22210174,2019-04-04 08:58:53,2019-04-04 09:04:22,3599,329.0,31,Franklin St & Chicago Ave,181,LaSalle St & Illinois St,Subscriber,Male,1979
22210175,2019-04-04 08:59:07,2019-04-04 09:08:46,3208,579.0,91,Clinton St & Washington Blvd,39,Wabash Ave & Adams St,Subscriber,Male,1985
22210177,2019-04-04 08:59:13,2019-04-04 09:08:20,533,547.0,91,Clinton St & Washington Blvd,52,Michigan Ave & Lake St,Subscriber,Male,1991
22210179,2019-04-04 08:59:21,2019-04-04 09:35:37,4080,"2,176.0",334,Lake Shore Dr & Belmont Ave,623,Michigan Ave & 8th St,Subscriber,Female,1975
22210180,2019-04-04 08:59:22,2019-04-04 09:11:44,1425,742.0,170,Clinton St & 18th St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1980
22210181,2019-04-04 08:59:22,2019-04-04 09:01:21,6420,119.0,66,Clinton St & Lake St,77,Clinton St & Madison St,Subscriber,Female,1995
22210182,2019-04-04 08:59:21,2019-04-04 09:03:31,5097,250.0,466,Ridge Blvd & Touhy Ave,514,Ridge Blvd & Howard St,Subscriber,Male,1996
22210183,2019-04-04 08:59:29,2019-04-04 09:13:41,4545,852.0,91,Clinton St & Washington Blvd,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1978
22210184,2019-04-04 08:59:32,2019-04-04 09:07:22,5985,470.0,66,Clinton St & Lake St,199,Wabash Ave & Grand Ave,Customer,,
22210185,2019-04-04 08:59:34,2019-04-04 09:02:25,5766,171.0,77,Clinton St & Madison St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1974
22210186,2019-04-04 08:59:36,2019-04-04 09:08:13,5300,517.0,91,Clinton St & Washington Blvd,43,Michigan Ave & Washington St,Subscriber,Male,1976
22210187,2019-04-04 08:59:59,2019-04-04 09:09:53,1319,594.0,80,Aberdeen St & Monroe St,287,Franklin St & Monroe St,Subscriber,Male,1958
22210188,2019-04-04 09:00:00,2019-04-04 09:03:39,3686,219.0,159,Claremont Ave & Hirsch St,69,Damen Ave & Pierce Ave,Subscriber,Male,1983
22211148,2019-04-04 12:22:02,2019-04-04 12:25:17,232,195.0,194,Wabash Ave & Wacker Pl,81,Daley Center Plaza,Subscriber,Male,1970
22211151,2019-04-04 12:22:31,2019-04-04 12:27:45,148,314.0,55,Halsted St & Roosevelt Rd,32,Racine Ave & Congress Pkwy,Subscriber,Male,1979
22211152,2019-04-04 12:22:32,2019-04-04 12:27:52,1294,320.0,350,Ashland Ave & Chicago Ave,183,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1994
22211153,2019-04-04 12:22:53,2019-04-04 12:30:02,2786,429.0,69,Damen Ave & Pierce Ave,310,Damen Ave & Charleston St,Subscriber,Male,1978
22211154,2019-04-04 12:22:56,2019-04-04 12:28:02,5504,306.0,241,Morgan St & Polk St,320,Loomis St & Lexington St,Subscriber,Male,1995
22211157,2019-04-04 12:23:39,2019-04-04 12:32:54,957,555.0,394,Clark St & 9th St (AMLI),394,Clark St & 9th St (AMLI),Customer,Male,1988
22211158,2019-04-04 12:23:52,2019-04-04 12:26:20,6386,148.0,98,LaSalle St & Washington St,287,Franklin St & Monroe St,Subscriber,Male,1967
22211159,2019-04-04 12:13:54,2019-04-04 12:27:07,225,793.0,77,Clinton St & Madison St,60,Dayton St & North Ave,Customer,,
22211161,2019-04-04 12:24:17,2019-04-04 12:51:26,2644,"1,629.0",232,Pine Grove Ave & Waveland Ave,26,McClurg Ct & Illinois St,Subscriber,Male,1988
22211163,2019-04-04 12:24:32,2019-04-04 12:35:14,643,642.0,344,Ravenswood Ave & Lawrence Ave,314,Ravenswood Ave & Berteau Ave,Subscriber,Male,1980
22211164,2019-04-04 12:25:35,2019-04-04 12:53:43,3793,"1,688.0",110,Dearborn St & Erie St,290,Kedzie Ave & Palmer Ct,Subscriber,Male,1992
22211168,2019-04-04 12:26:42,2019-04-04 12:32:48,3758,366.0,241,Morgan St & Polk St,14,Morgan St & 18th St,Subscriber,Male,1971
22211169,2019-04-04 12:26:53,2019-04-04 12:30:23,2173,210.0,49,Dearborn St & Monroe St,174,Canal St & Madison St,Subscriber,Male,1980
22211170,2019-04-04 12:26:56,2019-04-04 12:31:55,250,299.0,133,Kingsbury St & Kinzie St,199,Wabash Ave & Grand Ave,Subscriber,Male,1989
22211172,2019-04-04 12:27:11,2019-04-04 12:32:41,5789,330.0,18,Wacker Dr & Washington St,43,Michigan Ave & Washington St,Subscriber,Male,1987
22211173,2019-04-04 12:27:29,2019-04-04 12:30:59,2393,210.0,67,Sheffield Ave & Fullerton Ave,349,Halsted St & Wrightwood Ave,Subscriber,Male,1989
22211174,2019-04-04 12:27:43,2019-04-04 12:39:12,1358,689.0,129,Blue Island Ave & 18th St,414,Canal St & Taylor St,Subscriber,Male,1991
22211176,2019-04-04 12:29:26,2019-04-04 12:32:26,828,180.0,134,Peoria St & Jackson Blvd,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1955
22211178,2019-04-04 12:30:32,2019-04-04 12:33:02,6110,150.0,44,State St & Randolph St,52,Michigan Ave & Lake St,Subscriber,Male,1996
22211179,2019-04-04 12:30:52,2019-04-04 12:51:57,3433,"1,265.0",319,Greenview Ave & Diversey Pkwy,319,Greenview Ave & Diversey Pkwy,Subscriber,,1964
22211180,2019-04-04 12:30:55,2019-04-04 12:49:47,889,"1,132.0",523,Eastlake Ter & Rogers Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Female,1955
22211181,2019-04-04 12:31:07,2019-04-04 13:01:01,4910,"1,794.0",605,University Library (NU),605,University Library (NU),Subscriber,Male,1983
22211182,2019-04-04 12:31:19,2019-04-04 13:02:21,1873,"1,862.0",199,Wabash Ave & Grand Ave,106,State St & Pearson St,Subscriber,,
22211183,2019-04-04 12:31:24,2019-04-04 12:33:51,3863,147.0,47,State St & Kinzie St,199,Wabash Ave & Grand Ave,Subscriber,Male,1964
22211187,2019-04-04 12:31:53,2019-04-04 12:42:36,5244,643.0,520,Greenview Ave & Jarvis Ave,451,Sheridan Rd & Loyola Ave,Subscriber,Female,1972
22211188,2019-04-04 12:31:53,2019-04-04 12:38:07,6170,374.0,49,Dearborn St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1977
22211191,2019-04-04 12:32:56,2019-04-04 12:40:26,1194,450.0,175,Wells St & Polk St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1989
22211192,2019-04-04 12:33:01,2019-04-04 12:52:24,4008,"1,163.0",303,Broadway & Cornelia Ave,219,Damen Ave & Cortland St,Subscriber,Male,1986
22211193,2019-04-04 12:33:11,2019-04-04 12:36:19,6403,188.0,67,Sheffield Ave & Fullerton Ave,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1978
22211194,2019-04-04 12:33:40,2019-04-04 12:37:06,2763,206.0,87,Racine Ave & Fullerton Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1991
22211195,2019-04-04 12:33:50,2019-04-04 12:36:37,3037,167.0,217,Racine Ave (May St) & Fulton St,621,Aberdeen St & Randolph St,Subscriber,Male,1993
22211196,2019-04-04 12:34:50,2019-04-04 12:41:58,1348,428.0,374,Western Ave & Walton St,69,Damen Ave & Pierce Ave,Subscriber,Male,1975
22211197,2019-04-04 12:35:09,2019-04-04 12:49:57,5945,888.0,181,LaSalle St & Illinois St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1976
22211198,2019-04-04 12:35:32,2019-04-04 12:38:51,3838,199.0,32,Racine Ave & Congress Pkwy,241,Morgan St & Polk St,Subscriber,Male,1998
22211200,2019-04-04 12:36:05,2019-04-04 13:15:32,2337,"2,367.0",41,Federal St & Polk St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1992
22211201,2019-04-04 12:36:08,2019-04-04 12:58:41,1086,"1,353.0",53,Wells St & Huron St,211,St. Clair St & Erie St,Subscriber,Female,1965
22211203,2019-04-04 12:37:22,2019-04-04 12:41:52,3182,270.0,175,Wells St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Male,1990
22211205,2019-04-04 12:38:10,2019-04-04 12:42:47,377,277.0,24,Fairbanks Ct & Grand Ave,161,Rush St & Superior St,Subscriber,Male,1981
22211206,2019-04-04 12:38:42,2019-04-04 12:40:54,6468,132.0,328,Ellis Ave & 58th St,426,Ellis Ave & 60th St,Subscriber,Male,1996
22211207,2019-04-04 12:39:04,2019-04-04 12:59:34,99,"1,230.0",203,Western Ave & 21st St,108,Halsted St & Polk St,Subscriber,Male,1960
22211209,2019-04-04 12:39:34,2019-04-04 12:49:43,5501,609.0,147,Indiana Ave & 26th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1982
22211210,2019-04-04 12:39:59,2019-04-04 12:44:13,4733,254.0,46,Wells St & Walton St,138,Clybourn Ave & Division St,Subscriber,Male,1971
22211213,2019-04-04 12:40:42,2019-04-04 12:44:40,5282,238.0,248,Woodlawn Ave & 55th St,418,Ellis Ave & 53rd St,Subscriber,Male,1966
22211214,2019-04-04 12:41:20,2019-04-04 12:57:13,1282,953.0,77,Clinton St & Madison St,134,Peoria St & Jackson Blvd,Subscriber,Male,1950
22211216,2019-04-04 12:40:34,2019-04-04 12:49:33,2473,539.0,638,Clinton St & Jackson Blvd (*),133,Kingsbury St & Kinzie St,Subscriber,Female,1974
22211218,2019-04-04 12:42:12,2019-04-04 13:04:31,628,"1,339.0",364,Larrabee St & Oak St,47,State St & Kinzie St,Subscriber,Male,1962
22211219,2019-04-04 12:42:27,2019-04-04 12:58:05,4100,938.0,20,Sheffield Ave & Kingsbury St,657,Wood St & Augusta Blvd,Subscriber,Male,1992
22211220,2019-04-04 12:42:29,2019-04-04 12:49:52,3318,443.0,164,Franklin St & Lake St,621,Aberdeen St & Randolph St,Subscriber,Male,1981
22211222,2019-04-04 12:42:45,2019-04-04 12:50:48,262,483.0,68,Clinton St & Tilden St,175,Wells St & Polk St,Subscriber,Male,1970
22211223,2019-04-04 12:42:55,2019-04-04 13:00:51,4776,"1,076.0",131,Lincoln Ave & Belmont Ave,162,Damen Ave & Wellington Ave,Customer,,
22211224,2019-04-04 12:43:06,2019-04-04 12:50:36,2553,450.0,40,LaSalle St & Adams St,80,Aberdeen St & Monroe St,Subscriber,Male,1972
22211225,2019-04-04 12:43:11,2019-04-04 12:45:23,6444,132.0,211,St. Clair St & Erie St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1992
22211230,2019-04-04 12:44:55,2019-04-04 13:09:19,810,"1,464.0",31,Franklin St & Chicago Ave,22,May St & Taylor St,Subscriber,Male,1997
22211231,2019-04-04 12:45:01,2019-04-04 12:49:50,392,289.0,195,Columbus Dr & Randolph St,44,State St & Randolph St,Subscriber,Male,1987
22211232,2019-04-04 12:45:04,2019-04-04 13:01:26,4754,982.0,98,LaSalle St & Washington St,99,Lake Shore Dr & Ohio St,Subscriber,Male,1960
22211233,2019-04-04 12:45:36,2019-04-04 12:48:35,4157,179.0,131,Lincoln Ave & Belmont Ave,319,Greenview Ave & Diversey Pkwy,Subscriber,Male,1993
22211234,2019-04-04 12:46:02,2019-04-04 12:50:24,5061,262.0,303,Broadway & Cornelia Ave,300,Broadway & Barry Ave,Subscriber,Male,1983
22211235,2019-04-04 12:46:22,2019-04-04 13:02:13,4717,951.0,191,Canal St & Monroe St (*),273,Michigan Ave & 18th St,Subscriber,Male,1962
22211236,2019-04-04 12:46:31,2019-04-04 12:54:34,1523,483.0,86,Eckhart Park,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1990
22211239,2019-04-04 12:47:09,2019-04-04 12:55:17,3709,488.0,317,Wood St & Taylor St,241,Morgan St & Polk St,Subscriber,Female,1994
22211240,2019-04-04 12:47:11,2019-04-04 12:50:29,3328,198.0,364,Larrabee St & Oak St,620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1985
22211241,2019-04-04 12:48:02,2019-04-04 12:55:11,2818,429.0,33,State St & Van Buren St,51,Clark St & Randolph St,Subscriber,Male,1962
22211242,2019-04-04 12:49:21,2019-04-04 12:53:45,1438,264.0,51,Clark St & Randolph St,18,Wacker Dr & Washington St,Subscriber,Female,1975
22211243,2019-04-04 12:49:28,2019-04-04 12:51:48,3933,140.0,251,Clarendon Ave & Leland Ave,253,Winthrop Ave & Lawrence Ave,Subscriber,Male,1969
22211245,2019-04-04 12:50:06,2019-04-04 12:54:26,1479,260.0,632,Clark St & Newport St,304,Broadway & Waveland Ave,Subscriber,Male,1968
22211246,2019-04-04 12:50:09,2019-04-04 13:20:01,239,"1,792.0",107,Desplaines St & Jackson Blvd,77,Clinton St & Madison St,Customer,,
22211247,2019-04-04 12:50:14,2019-04-04 13:11:19,2473,"1,265.0",133,Kingsbury St & Kinzie St,72,Wabash Ave & 16th St,Subscriber,Male,1946
22211249,2019-04-04 12:50:24,2019-04-04 12:52:25,3318,121.0,621,Aberdeen St & Randolph St,217,Racine Ave (May St) & Fulton St,Subscriber,Male,1993
22211250,2019-04-04 12:51:40,2019-04-04 13:11:22,3367,"1,182.0",468,Budlong Woods Library,495,Keystone Ave & Montrose Ave,Customer,,
22211251,2019-04-04 12:52:11,2019-04-04 13:00:10,4545,479.0,20,Sheffield Ave & Kingsbury St,291,Wells St & Evergreen Ave,Subscriber,Male,1989
22211253,2019-04-04 12:52:35,2019-04-04 12:58:34,849,359.0,36,Franklin St & Jackson Blvd,90,Millennium Park,Subscriber,Male,1968
22211257,2019-04-04 12:53:39,2019-04-04 12:59:14,6118,335.0,603,Chicago Ave & Sheridan Rd,604,Sheridan Rd & Noyes St (NU),Subscriber,Male,1994
22211262,2019-04-04 12:55:27,2019-04-04 12:57:36,4041,129.0,232,Pine Grove Ave & Waveland Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1977
22211263,2019-04-04 12:55:33,2019-04-04 12:57:51,3863,138.0,199,Wabash Ave & Grand Ave,47,State St & Kinzie St,Subscriber,Male,1964
